date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:00:51	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-RegularItalic.eot?	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-RegularItalicd41d.eot	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:00:52	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-RegularItalic.woff2	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-RegularItalic.woff2	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:00:53	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-RegularItalic.woff	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-RegularItalic.woff	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:00:54	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-BoldItalic.eot	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-BoldItalic.eot	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:00:55	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-BoldItalic.eot?	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-BoldItalicd41d.eot	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:00:56	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-BoldItalic.woff2	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-BoldItalic.woff2	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:00:57	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-BoldItalic.woff	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-BoldItalic.woff	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:00:59	77010/77010	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212cd2-680a1000-9b58a6b2cc6df694;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-Medium.eot	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Medium.eot	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:01	77010/77010	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212cd2-680a1000-9b58a6b2cc6df694;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-Medium.eot?	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Mediumd41d.eot	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:02	20416/20416	---M--	200	added ('OK')	font/woff2	etag:%224fc0-680a1000-1c43a4c52feddf98;;;%22	https://html.themewant.com/unipix/assets/fonts/Canela-Medium.woff2	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Medium.woff2	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:03	25340/25340	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2262fc-680a1000-72c85fcb8744d97b;;;%22	https://html.themewant.com/unipix/assets/fonts/Canela-Medium.woff	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Medium.woff	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:05	76762/76762	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212bda-680a1000-897bd7bd8d1bc397;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-Regular.eot	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Regular.eot	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:06	76762/76762	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212bda-680a1000-897bd7bd8d1bc397;gz%22	https://html.themewant.com/unipix/assets/fonts/Canela-Regular.eot?	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Regulard41d.eot	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:07	20052/20052	---M--	200	added ('OK')	font/woff2	etag:%224e54-680a1000-d0f5bfd5e9349a2b;;;%22	https://html.themewant.com/unipix/assets/fonts/Canela-Regular.woff2	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Regular.woff2	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:09	24952/24952	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226178-680a1000-b12077ec5bb27a00;;;%22	https://html.themewant.com/unipix/assets/fonts/Canela-Regular.woff	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/fonts/Canela-Regular.woff	(from https://html.themewant.com/unipix/assets/css/vendor/canela-font.css)
19:01:10	11779/11779	---M-Z	200	added ('OK')	image/svg+xml	etag:%222e03-680a1000-7e3e95b77e4df5af;gz%22	https://html.themewant.com/unipix/assets/images/logo/logo-default.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/logo/logo-default.svg	(from https://html.themewant.com/unipix/notice-details.html)
19:01:11	2501/2501	---M--	200	added ('OK')	image/png	date:Mon,%2019%20May%202025%2014:01:09%20GMT	https://html.themewant.com/unipix/assets/images/sign.png	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/sign.png	(from https://html.themewant.com/unipix/notice-details.html)
19:01:12	18145/18145	---M--	200	added ('OK')	application/pdf	etag:%2246e1-680a1000-26e83efe64b15a03;;;%22	https://html.themewant.com/unipix/assets/files/document.pdf	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/files/document.pdf	(from https://html.themewant.com/unipix/notice-details.html)
19:01:14	11765/11765	---M-Z	200	added ('OK')	image/svg+xml	etag:%222df5-680a1000-ba5af46c575a69a1;gz%22	https://html.themewant.com/unipix/assets/images/logo/footer-logo.svg	C:/Users/HP/3D%20Objects/Desktop/university%20template/template/html.themewant.com/unipix/assets/images/logo/footer-logo.svg	(from https://html.themewant.com/unipix/notice-details.html)
